partida_id,rodata,clube,cartao,atleta,num_camisa,posicao,minuto
7517,26,Bahia,Amarelo,Juan Pablo Ramírez Velásquez,15.0,Meio-campo,41
7517,26,Palmeiras,Amarelo,Benjamín Kuscevic,4.0,Zagueiro,45+2
7517,26,Palmeiras,Vermelho,Wesley Ribeiro Silva,11.0,Atacante,83
7517,26,Bahia,Amarelo,Ronaldo Cesar Soares dos Santos,57.0,Atacante,84
7517,26,Palmeiras,Amarelo,Rony,7.0,Meio-campo,67
7517,26,Bahia,Amarelo,Lucas Mugni,19.0,Meio-campo,89
7517,26,Bahia,Amarelo,Daniel Sampaio Simões,8.0,Meio-campo,64
7518,26,Atletico-MG,Amarelo,Savinho,33.0,Atacante,81
7518,26,Santos,Amarelo,Jean Mota Oliveira de Souza,41.0,Meio-campo,74
7518,26,Santos,Amarelo,Lucas Braga Ribeiro,30.0,Meio-campo,68
7518,26,Santos,Amarelo,Marcos Rogério Ricci Lopes,21.0,Zagueiro,50
7518,26,Atletico-MG,Amarelo,José Rodolfo Pires Ribeiro,6.0,Zagueiro,84
7518,26,Santos,Amarelo,Marinho,11.0,Atacante,76
7518,26,Santos,Amarelo,Wagner Leonardo,14.0,Zagueiro,74
7518,26,Santos,Amarelo,João Paulo,34.0,Goleiro,67
7518,26,Santos,Amarelo,Raniel,12.0,Atacante,50
7519,26,Chapecoense,Amarelo,Busanello,6.0,Zagueiro,63
7519,26,Chapecoense,Amarelo,Anderson Leite Moraes,26.0,Meio-campo,44
7519,26,Athletico-PR,Amarelo,Pedro Henrique Azevedo Pereira,31.0,Zagueiro,88
7519,26,Athletico-PR,Amarelo,Richard Candido Coelho,25.0,Meio-campo,45
7519,26,Athletico-PR,Amarelo,Ivaldo,27.0,Zagueiro,44
7519,26,Chapecoense,Amarelo,Moisés Ribeiro Santos,5.0,Meio-campo,45
7519,26,Chapecoense,Amarelo,Rodriguinho,35.0,Atacante,12
7519,26,Athletico-PR,Amarelo,Thiago Heleno,44.0,Zagueiro,53
7519,26,Athletico-PR,Amarelo,Nikão,11.0,Atacante,45
7520,26,Flamengo,Amarelo,Filipe Luís,16.0,Zagueiro,71
7520,26,Juventude,Amarelo,William Matheus,66.0,Meio-campo,61
7520,26,Flamengo,Amarelo,Renê Rodrigues Martins,6.0,Zagueiro,90+2
7520,26,Juventude,Amarelo,Vitor Mendes,34.0,Zagueiro,85
7520,26,Juventude,Amarelo,Juan Quintero Fletcher,3.0,Zagueiro,34
7521,26,Fortaleza,Amarelo,Felipe,15.0,Meio-campo,89
7521,26,Gremio,Amarelo,Éverton Cardoso da Silva,22.0,Atacante,90+4
7521,26,Fortaleza,Amarelo,Robson Fernandes,7.0,Atacante,45+3
7521,26,Gremio,Amarelo,Ruan Tressoldi,44.0,Zagueiro,81
7522,26,Corinthians,Amarelo,Fagner,23.0,Zagueiro,31
7522,26,Fluminense,Amarelo,Danilo Barcelos,14.0,Zagueiro,28
7523,26,Internacional,Amarelo,Paulo Victor,23.0,Zagueiro,90+5
7523,26,America-MG,Amarelo,Felipe Azevedo,11.0,Meio-campo,58
7523,26,America-MG,Amarelo,Ribamar,7.0,Atacante,69
7525,26,Cuiaba,Amarelo,Yuri Oliveira Lima,18.0,Meio-campo,79
7525,26,Cuiaba,Amarelo,Alan Empereur,3.0,Zagueiro,42
7525,26,Cuiaba,Amarelo,João Lucas,2.0,Zagueiro,80
7525,26,Cuiaba,Amarelo,Max Alves,11.0,Atacante,70
7524,26,Sao Paulo,Amarelo,Luis Manuel Orejuela,20.0,Zagueiro,48
7524,26,Ceara,Amarelo,William,5.0,Meio-campo,86
7524,26,Ceara,Amarelo,Fabinho,19.0,Meio-campo,35
7524,26,Sao Paulo,Amarelo,Jonathan Calleri,30.0,Atacante,61
7524,26,Sao Paulo,Amarelo,João Miranda de Souza Filho,22.0,Zagueiro,38
7524,26,Ceara,Amarelo,Richard de Oliveira Costa,91.0,Goleiro,45+3
7526,27,Chapecoense,Amarelo,Anderson Jordan,55.0,Zagueiro,60
7526,27,Fortaleza,Amarelo,Yago Pikachu,22.0,Meio-campo,90+3
7526,27,Chapecoense,Amarelo,Geuvânio,50.0,Atacante,76
7526,27,Chapecoense,Amarelo,Ignacio da Silva Oliveira,21.0,Zagueiro,41
7527,27,Bahia,Amarelo,Germán Conti,5.0,Zagueiro,90
7527,27,America-MG,Amarelo,Marlon,66.0,Zagueiro,52
7527,27,Bahia,Amarelo,Lucas Mugni,19.0,Meio-campo,66
7528,27,Athletico-PR,Amarelo,Nicolás Hernández,2.0,Zagueiro,55
7528,27,Fluminense,Amarelo,Jhon Arias,21.0,Meio-campo,45
7528,27,Athletico-PR,Amarelo,Lucas Fasson,37.0,Zagueiro,42
7529,27,Palmeiras,Amarelo,Rony,7.0,Meio-campo,75
7529,27,Internacional,Amarelo,Heitor Rodrigues da Fonseca,2.0,Zagueiro,90+4
7529,27,Internacional,Amarelo,Víctor Cuesta,15.0,Zagueiro,37
7529,27,Palmeiras,Amarelo,Gustavo Scarpa,14.0,Meio-campo,90+2
7529,27,Palmeiras,Amarelo,Felipe Melo,30.0,Meio-campo,14
7529,27,Internacional,Amarelo,Gabriel Mercado,25.0,Zagueiro,54
7529,27,Internacional,Amarelo,Patrick,88.0,Meio-campo,16
7529,27,Internacional,Vermelho,Edenílson Andrade dos Santos,8.0,Meio-campo,50
7530,27,Ceara,Amarelo,Gabriel Lacerda,15.0,Zagueiro,90+9
7530,27,Bragantino,Amarelo,Jadsom,5.0,Meio-campo,90+3
7530,27,Bragantino,Amarelo,Cristiano Claudinei Nogueira,38.0,Meio-campo,79
7530,27,Bragantino,Amarelo,Jan Hurtado,27.0,Atacante,26
7530,27,Bragantino,Amarelo,Luan Cândido,29.0,Zagueiro,13
7530,27,Ceara,Amarelo,Bruno Pacheco,6.0,Zagueiro,45+2
7530,27,Bragantino,Amarelo,Gabriel Novaes,35.0,Atacante,85
7530,27,Bragantino,Amarelo,Pedrinho,33.0,Meio-campo,61
7530,27,Bragantino,Amarelo,Emiliano Martínez,40.0,Meio-campo,16
7531,27,Juventude,Amarelo,Guilherme Oliveira Santos,33.0,Zagueiro,89
7531,27,Juventude,Amarelo,Guilherme Castilho,99.0,Meio-campo,42
7531,27,Gremio,Amarelo,Lucas Silva Borges,16.0,Meio-campo,86
7531,27,Juventude,Amarelo,Roberson,19.0,Atacante,79
7532,27,Atletico-GO,Amarelo,Zé Roberto,9.0,Atacante,36
7533,27,Sport,Amarelo,Sander Henrique Bortolotto,56.0,Zagueiro,90+6
7533,27,Santos,Amarelo,Wagner Leonardo,14.0,Zagueiro,49
7533,27,Santos,Amarelo,Madson,13.0,Zagueiro,80
7533,27,Santos,Amarelo,Carlos Andrés Sánchez,7.0,Meio-campo,10
7534,27,Flamengo,Amarelo,Filipe Luís,16.0,Zagueiro,90+2
7534,27,Cuiaba,Amarelo,Marllon Borges,13.0,Zagueiro,70
7535,27,Sao Paulo,Amarelo,Robert Arboleda,5.0,Zagueiro,62
7535,27,Sao Paulo,Amarelo,Liziero,14.0,Meio-campo,43
7535,27,Corinthians,Amarelo,João Victor da Silva Marcelino,33.0,Zagueiro,43
7535,27,Sao Paulo,Amarelo,Gabriel Neves,15.0,Meio-campo,61
7535,27,Corinthians,Amarelo,Róger Guedes,123.0,Atacante,82
7452,19,Ceara,Amarelo,Luiz Otávio,13.0,Zagueiro,90
7452,19,Ceara,Amarelo,Vinícius,29.0,Meio-campo,78
7452,19,Palmeiras,Amarelo,Weverton Pereira da Silva,21.0,Goleiro,90+5
7452,19,Ceara,Amarelo,Erick,97.0,Meio-campo,80
7452,19,Ceara,Amarelo,Igor Inocêncio de Oliveira,2.0,Zagueiro,59
7452,19,Palmeiras,Amarelo,José Rafael Vivian,8.0,Meio-campo,81
7453,19,Internacional,Amarelo,Zé Gabriel,35.0,Zagueiro,90+4
7453,19,Internacional,Amarelo,Renzo Saravia,26.0,Zagueiro,75
7453,19,Internacional,Amarelo,Bruno Méndez,22.0,Zagueiro,40
7453,19,Bragantino,Amarelo,Hélio Junio Nunes de Castro,11.0,Meio-campo,45+2
7453,19,Internacional,Amarelo,Gabriel Boschilia,21.0,Meio-campo,86
7453,19,Internacional,Amarelo,Maurício,27.0,Meio-campo,45
7453,19,Bragantino,Amarelo,Aderlan Silva,13.0,Zagueiro,90+1
7536,28,America-MG,Amarelo,Marlon,66.0,Zagueiro,53
7536,28,Santos,Vermelho,Jean Mota Oliveira de Souza,41.0,Meio-campo,45+1
7536,28,Santos,Amarelo,Guilherme Camacho,29.0,Meio-campo,90+1
7536,28,America-MG,Amarelo,Juninho,8.0,Meio-campo,12
7537,28,Juventude,Amarelo,William Matheus,66.0,Zagueiro,63
7537,28,Ceara,Amarelo,Igor Inocêncio de Oliveira,2.0,Zagueiro,45+1
7537,28,Ceara,Amarelo,João Ricardo Riedi,1.0,Goleiro,61
7538,28,Fluminense,Amarelo,Abel Hernández,32.0,Atacante,87
7538,28,Fluminense,Amarelo,David Braz,44.0,Zagueiro,64
7538,28,Fluminense,Amarelo,André,35.0,Meio-campo,42
7538,28,Flamengo,Amarelo,Éverton Ribeiro,7.0,Meio-campo,41
7538,28,Fluminense,Amarelo,Lucca Borges de Brito,7.0,Meio-campo,90+5
7538,28,Fluminense,Amarelo,Samuel Xavier,2.0,Zagueiro,73
7538,28,Fluminense,Amarelo,John Kennedy,23.0,Atacante,62
7538,28,Flamengo,Amarelo,Victor Vinícius Coelho Santos,11.0,Atacante,90+5
7538,28,Flamengo,Amarelo,Diego Ribas,10.0,Meio-campo,8
7539,28,Fortaleza,Amarelo,Éderson,13.0,Zagueiro,77
7539,28,Athletico-PR,Amarelo,Christian Roberto Alves Cardoso,88.0,Meio-campo,39
7539,28,Fortaleza,Amarelo,Robson Fernandes,7.0,Atacante,73
7539,28,Athletico-PR,Amarelo,Fernando Canesin,55.0,Meio-campo,32
7540,28,Internacional,Amarelo,Taison,10.0,Meio-campo,64
7540,28,Internacional,Amarelo,Rodrigo Dourado,13.0,Meio-campo,37
7540,28,Corinthians,Amarelo,Renato Augusto,8.0,Meio-campo,88
7540,28,Corinthians,Vermelho,Xavier,39.0,Meio-campo,90+5
7540,28,Internacional,Amarelo,Gabriel Mercado,25.0,Zagueiro,45+1
7540,28,Corinthians,Amarelo,Cássio Ramos,12.0,Goleiro,90+8
7540,28,Internacional,Vermelho,Patrick,88.0,Meio-campo,90+5
7540,28,Corinthians,Amarelo,Gabriel Girotto Franco,5.0,Meio-campo,26
7542,28,Bragantino,Amarelo,Fabrício Bruno,14.0,Zagueiro,90+5
7542,28,Bragantino,Amarelo,Hélio Junio Nunes de Castro,11.0,Meio-campo,40
7542,28,Bragantino,Amarelo,Jadsom,5.0,Meio-campo,78
7543,28,Chapecoense,Amarelo,Kaio Nunes,96.0,Atacante,50
7543,28,Bahia,Amarelo,Raí Nascimento de Oliveira,18.0,Meio-campo,46
7544,28,Atletico-GO,Amarelo,André Luis,10.0,Meio-campo,69
7544,28,Gremio,Amarelo,Luiz Fernando Moraes dos Santos,33.0,Atacante,76
7544,28,Gremio,Amarelo,Aldemir Ferreira,11.0,Atacante,65
7544,28,Gremio,Amarelo,Paulo Miranda,28.0,Zagueiro,29
7544,28,Gremio,Vermelho,Paulo Miranda,28.0,Zagueiro,69
7544,28,Atletico-GO,Amarelo,Willian Maranhão,5.0,Meio-campo,90
7544,28,Gremio,Amarelo,Miguel Borja,9.0,Atacante,90
7544,28,Gremio,Amarelo,Rafinha,13.0,Zagueiro,69
7544,28,Gremio,Amarelo,Thiago dos Santos,5.0,Meio-campo,41
7544,28,Gremio,Amarelo,Walter Kannemann,4.0,Zagueiro,24
7545,28,Palmeiras,Amarelo,Gustavo Gómez,15.0,Zagueiro,85
7545,28,Sport,Amarelo,Sabino,35.0,Zagueiro,43
7545,28,Sport,Amarelo,José Welison,14.0,Meio-campo,74
7545,28,Sport,Amarelo,Marcão,77.0,Meio-campo,36
7494,23,Santos,Amarelo,Marinho,11.0,Atacante,79
7494,23,Fluminense,Amarelo,Gustavo Nonato Santana,8.0,Meio-campo,81
7494,23,Santos,Amarelo,Vinicius Zanocelo,25.0,Meio-campo,43
7494,23,Fluminense,Amarelo,John Kennedy,23.0,Atacante,43
7495,23,Bahia,Amarelo,Lucas Araújo,34.0,Meio-campo,72
7495,23,Bahia,Amarelo,Matheus Bahia Santos,79.0,Zagueiro,35
7495,23,Ceara,Amarelo,Bruno Pacheco,6.0,Zagueiro,32
7495,23,Bahia,Amarelo,Nino Paraíba,2.0,Zagueiro,38
7495,23,Ceara,Amarelo,Cléber,89.0,Atacante,81
7495,23,Ceara,Vermelho,Cléber,89.0,Atacante,83
7546,34,Bragantino,Amarelo,Fabrício Bruno,14.0,Zagueiro,86
7546,34,Bragantino,Amarelo,Artur Victor Guimarães,7.0,Meio-campo,76
7546,34,Sport,Amarelo,Mikael,99.0,Atacante,79
7546,34,Sport,Amarelo,Gustavo,10.0,Meio-campo,56
7546,34,Sport,Amarelo,Ronaldo,5.0,Meio-campo,34
7546,34,Bragantino,Amarelo,Edimar Fraga,6.0,Zagueiro,83
7546,34,Sport,Amarelo,Hernanes,8.0,Meio-campo,82
7546,34,Sport,Amarelo,Ewerton Diógenes Da Silva,66.0,Zagueiro,57
7546,34,Sport,Amarelo,Sander Henrique Bortolotto,56.0,Zagueiro,48
7556,29,Santos,Amarelo,Vinicius Balieiro,17.0,Meio-campo,86
7556,29,Athletico-PR,Amarelo,Ivaldo,27.0,Zagueiro,68
7556,29,Santos,Amarelo,João Paulo,34.0,Goleiro,67
7557,29,Flamengo,Amarelo,Rodinei de Almeida,20.0,Zagueiro,90+7
7557,29,Flamengo,Amarelo,Bruno Henrique,27.0,Meio-campo,45
7557,29,Atletico-MG,Amarelo,Nathan Silva,40.0,Zagueiro,27
7557,29,Flamengo,Amarelo,Diego Alves,1.0,Goleiro,90+2
7557,29,Flamengo,Amarelo,Éverton Ribeiro,7.0,Meio-campo,39
7557,29,Atletico-MG,Amarelo,Cláudio Rodrigues Gomes,2.0,Zagueiro,20
7558,29,Juventude,Amarelo,Vitor Mendes,34.0,Zagueiro,88
7558,29,Bahia,Amarelo,Gilberto Oliveira Souza Junior,9.0,Atacante,90
7558,29,Juventude,Amarelo,Fernando José Pacheco Rivas,17.0,Atacante,84
7559,29,Fortaleza,Amarelo,Romarinho,20.0,Atacante,78
7559,29,Fortaleza,Amarelo,Cristian Chagas Tarouco,44.0,Zagueiro,64
7559,29,Fortaleza,Amarelo,Éderson,13.0,Meio-campo,82
7559,29,Fortaleza,Amarelo,Lucas Rafael Araújo Lima,25.0,Meio-campo,67
7559,29,Fortaleza,Amarelo,Matheus Jussa,16.0,Meio-campo,59
7560,29,Gremio,Amarelo,Vanderson de Oliveira Campos,35.0,Zagueiro,90+7
7560,29,Gremio,Amarelo,Thiago dos Santos,5.0,Meio-campo,64
7560,29,Gremio,Amarelo,Walter Kannemann,4.0,Zagueiro,27
7560,29,Palmeiras,Amarelo,Felipe Melo,30.0,Meio-campo,62
7560,29,Gremio,Amarelo,Alisson Euler de Freitas Castro,23.0,Meio-campo,69
7560,29,Gremio,Amarelo,Jean Pyerre,88.0,Meio-campo,39
7560,29,Palmeiras,Amarelo,Luan Garcia Teixeira,13.0,Zagueiro,90+1
7561,29,Ceara,Vermelho,Gabriel Dias de Oliveira,94.0,Zagueiro,29
7561,29,Ceara,Amarelo,William,5.0,Meio-campo,84
7561,29,Ceara,Amarelo,Fabinho,19.0,Meio-campo,42
7561,29,Fluminense,Amarelo,André,35.0,Meio-campo,18
7561,29,Ceara,Amarelo,Messias Rodrigues da Silva Júnior,3.0,Zagueiro,90+2
7561,29,Ceara,Amarelo,Stiven Mendoza,10.0,Meio-campo,68
7561,29,Fluminense,Amarelo,Fred,9.0,Atacante,90+2
7562,29,Internacional,Amarelo,Víctor Cuesta,15.0,Zagueiro,37
7562,29,Internacional,Amarelo,Kaique Rocha,3.0,Zagueiro,78
7563,29,Sport,Amarelo,Mikael,99.0,Atacante,77
7563,29,Sport,Amarelo,Hernanes,8.0,Meio-campo,47
7563,29,Atletico-GO,Amarelo,Ronald Pereira Martins,11.0,Meio-campo,48
7563,29,Sport,Amarelo,Gustavo,10.0,Meio-campo,77
7563,29,Sport,Amarelo,José Welison,14.0,Meio-campo,56
7563,29,Atletico-GO,Amarelo,Arnaldo Manoel de Almeida,2.0,Zagueiro,54
7563,29,Atletico-GO,Amarelo,Fernando Miguel Kaufmann,1.0,Goleiro,38
7564,29,Cuiaba,Amarelo,João Lucas,2.0,Zagueiro,79
7564,29,Bragantino,Amarelo,Léo Ortiz,3.0,Zagueiro,73
7564,29,Bragantino,Amarelo,Alerrandro Barra Mansa Realino de Souza,9.0,Atacante,45
7564,29,Cuiaba,Amarelo,Auremir Evangelista dos Santos,16.0,Meio-campo,55
7564,29,Bragantino,Amarelo,Weverson,26.0,Zagueiro,45+2
7565,29,Chapecoense,Amarelo,Ezequiel,30.0,Zagueiro,77
7565,29,Chapecoense,Amarelo,Keiller,1.0,Goleiro,62
7565,29,Corinthians,Amarelo,Renato Augusto,8.0,Atacante,42
7565,29,Chapecoense,Amarelo,Henrique Almeida,11.0,Atacante,67
7565,29,Chapecoense,Amarelo,Anselmo Ramon,9.0,Atacante,40
7305,4,Athletico-PR,Amarelo,Renato Kayzer,79.0,Atacante,35
7305,4,Athletico-PR,Amarelo,David Terans,80.0,Atacante,5
7305,4,Flamengo,Amarelo,Léo Pereira,4.0,Zagueiro,27
7305,4,Athletico-PR,Amarelo,Nicolás Hernández,2.0,Zagueiro,70
7305,4,Athletico-PR,Amarelo,Thiago Heleno,44.0,Zagueiro,21
7305,4,Flamengo,Amarelo,Andreas Pereira,18.0,Meio-campo,76
7454,19,Atletico-MG,Amarelo,Mariano Ferreira Filho,25.0,Zagueiro,78
7454,19,Atletico-MG,Amarelo,Danilo Neves,37.0,Meio-campo,50
7454,19,Gremio,Amarelo,Rafinha,13.0,Zagueiro,90+5
7454,19,Gremio,Amarelo,Jaminton Campaz,7.0,Meio-campo,73
7454,19,Gremio,Amarelo,Miguel Borja,9.0,Atacante,38
7454,19,Atletico-MG,Amarelo,Allan Rodrigues de Souza,29.0,Meio-campo,90+1
7454,19,Atletico-MG,Amarelo,Ignacio Fernández,26.0,Meio-campo,53
7454,19,Atletico-MG,Amarelo,Matías Zaracho,15.0,Meio-campo,45+3
7454,19,Gremio,Amarelo,Douglas Costa,10.0,Atacante,81
7454,19,Gremio,Amarelo,Pedro Geromel,3.0,Zagueiro,58
7454,19,Gremio,Amarelo,Lucas Silva Borges,16.0,Meio-campo,36
7566,31,Cuiaba,Amarelo,Osman,20.0,Atacante,77
7566,31,Chapecoense,Amarelo,Matheus Antunes Ribeiro,2.0,Zagueiro,90+5
7455,19,Flamengo,Amarelo,Andreas Pereira,18.0,Meio-campo,39
7455,19,Atletico-GO,Amarelo,Igor Aquino da Silva,6.0,Zagueiro,41
7455,19,Flamengo,Amarelo,Gabriel Barbosa,9.0,Atacante,28
7576,30,Corinthians,Amarelo,Víctor Cantillo,24.0,Meio-campo,90+2
7576,30,Corinthians,Amarelo,Róger Guedes,123.0,Meio-campo,56
7576,30,Fortaleza,Amarelo,Lucas Rafael Araújo Lima,25.0,Meio-campo,51
7576,30,Corinthians,Amarelo,Fagner,23.0,Zagueiro,66
7576,30,Fortaleza,Amarelo,Robson Fernandes,270.0,Atacante,59
7576,30,Fortaleza,Amarelo,Felipe,267.0,Meio-campo,44
7577,30,Internacional,Vermelho,Patrick,88.0,Meio-campo,90+7
7577,30,Internacional,Amarelo,Renzo Saravia,26.0,Zagueiro,24
7577,30,Gremio,Amarelo,Pedro Geromel,3.0,Zagueiro,29
7577,30,Gremio,Vermelho,Bruno Cortês,12.0,Zagueiro,90+7
7577,30,Gremio,Amarelo,Thiago dos Santos,5.0,Meio-campo,75
7577,30,Gremio,Amarelo,Mathías Villasanti,21.0,Meio-campo,22
7578,30,Fluminense,Amarelo,Marlon Rodrigues Xavier,30.0,Zagueiro,41
7578,30,Sport,Amarelo,Luciano Juba,46.0,Meio-campo,24
7581,30,Santos,Amarelo,Felipe Jonatan,3.0,Meio-campo,78
7581,30,Santos,Amarelo,Raniel,12.0,Atacante,3
7581,30,Palmeiras,Amarelo,Gustavo Gómez,15.0,Zagueiro,25
7581,30,Santos,Amarelo,Madson,13.0,Zagueiro,65
7581,30,Palmeiras,Amarelo,José Rafael Vivian,8.0,Meio-campo,31
7579,30,Bragantino,Amarelo,Natan Bernardo de Souza,21.0,Zagueiro,86
7579,30,Athletico-PR,Amarelo,Bissoli,17.0,Atacante,72
7579,30,Athletico-PR,Amarelo,Léo Cittadini,18.0,Meio-campo,28
7579,30,Bragantino,Amarelo,Eric dos Santos Rodrigues,16.0,Meio-campo,74
7579,30,Athletico-PR,Amarelo,Ivaldo,27.0,Zagueiro,48
7580,30,Atletico-MG,Amarelo,Junior Alonso,3.0,Zagueiro,73
7580,30,America-MG,Amarelo,Bruno Nazário,22.0,Meio-campo,87
7580,30,Atletico-MG,Amarelo,Guilherme Arana,13.0,Zagueiro,89
7580,30,Atletico-MG,Amarelo,Jefferson Savarino,17.0,Meio-campo,53
7580,30,America-MG,Amarelo,Fabrício Daniel de Souza,13.0,Atacante,76
7582,30,Sao Paulo,Amarelo,Liziero,14.0,Meio-campo,57
7582,30,Bahia,Amarelo,Patrick de Lucca,45.0,Meio-campo,70
7582,30,Sao Paulo,Amarelo,Emiliano Rigoni,77.0,Atacante,43
7583,30,Ceara,Amarelo,Messias Rodrigues da Silva Júnior,3.0,Zagueiro,90+8
7583,30,Ceara,Amarelo,Jael,9.0,Atacante,64
7583,30,Ceara,Amarelo,Luiz Otávio,13.0,Zagueiro,90+2
7583,30,Cuiaba,Amarelo,Rafael Elias,19.0,Atacante,90+1
7584,30,Chapecoense,Vermelho,Kaio Nunes,96.0,Meio-campo,59
7584,30,Chapecoense,Amarelo,Renê Júnior,23.0,Meio-campo,90+4
7584,30,Chapecoense,Amarelo,Kaio Nunes,96.0,Meio-campo,51
7584,30,Flamengo,Amarelo,Gabriel Barbosa,9.0,Atacante,45+2
7584,30,Flamengo,Vermelho,Éverton Ribeiro,7.0,Meio-campo,89
7584,30,Chapecoense,Amarelo,Alan Santos da Silva,8.0,Meio-campo,90
7584,30,Flamengo,Amarelo,Bruno Viana,30.0,Zagueiro,90+8
7584,30,Flamengo,Amarelo,Matheuzinho,34.0,Zagueiro,44
7567,31,Gremio,Amarelo,Walter Kannemann,4.0,Zagueiro,90+4
7567,31,Gremio,Amarelo,Lucas Silva Borges,16.0,Meio-campo,75
7567,31,Gremio,Amarelo,Douglas Costa,10.0,Meio-campo,90+3
7567,31,Fluminense,Amarelo,Nino,33.0,Zagueiro,45
7568,31,Athletico-PR,Amarelo,Aderbar dos Santos Neto,1.0,Goleiro,90+6
7568,31,Athletico-PR,Amarelo,Abner Vinícius,16.0,Meio-campo,23
7568,31,Ceara,Amarelo,Vinícius,29.0,Atacante,90+7
7568,31,Ceara,Amarelo,João Ricardo Riedi,1.0,Goleiro,28
7568,31,Ceara,Vermelho,Fernando Sobral,8.0,Meio-campo,85
7568,31,Athletico-PR,Amarelo,Renato Kayzer,79.0,Atacante,57
7568,31,Athletico-PR,Amarelo,Christian Roberto Alves Cardoso,88.0,Meio-campo,7
7568,31,Ceara,Amarelo,Richard de Oliveira Costa,91.0,Goleiro,69
7570,31,Santos,Amarelo,Vinicius Zanocelo,25.0,Meio-campo,72
7570,31,Santos,Amarelo,João Paulo,34.0,Goleiro,75
7570,31,Bragantino,Amarelo,Jadsom,5.0,Meio-campo,21
7569,31,Atletico-MG,Amarelo,Keno,11.0,Meio-campo,53
7569,31,Corinthians,Amarelo,Giuliano Victor de Paula,11.0,Meio-campo,49
7569,31,Atletico-MG,Amarelo,Guilherme Arana,13.0,Zagueiro,82
7569,31,Corinthians,Amarelo,Fábio Santos,26.0,Zagueiro,85
7571,31,Palmeiras,Amarelo,Danilo dos Santos de Oliveira,28.0,Meio-campo,45
7571,31,Atletico-GO,Amarelo,Janderson,7.0,Meio-campo,68
7571,31,Atletico-GO,Amarelo,Oliveira,14.0,Zagueiro,82
7571,31,Atletico-GO,Amarelo,Éder,4.0,Zagueiro,52
7574,31,Juventude,Amarelo,Juan Quintero Fletcher,3.0,Zagueiro,90+2
7574,31,Internacional,Amarelo,Yuri Alberto,11.0,Atacante,90+2
7574,31,Internacional,Amarelo,Edenílson Andrade dos Santos,8.0,Meio-campo,69
7574,31,Juventude,Amarelo,William Matheus,66.0,Zagueiro,43
7574,31,Internacional,Amarelo,Rodrigo Dourado,13.0,Meio-campo,90
7574,31,Internacional,Amarelo,Gabriel Mercado,25.0,Zagueiro,19
7572,31,Fortaleza,Amarelo,Matheus Jussa,16.0,Meio-campo,90+7
7572,31,Fortaleza,Amarelo,Felipe Alves,12.0,Goleiro,84
7572,31,Sao Paulo,Amarelo,Eder Citadin Martins,23.0,Atacante,86
7572,31,Sao Paulo,Amarelo,Martín Benítez,8.0,Meio-campo,79
7572,31,Sao Paulo,Amarelo,Gabriel Sara,21.0,Meio-campo,33
7572,31,Fortaleza,Amarelo,Wellington Paulista,9.0,Atacante,90+1
7572,31,Fortaleza,Amarelo,Robson Fernandes,7.0,Atacante,39
7572,31,Sao Paulo,Amarelo,Welington,34.0,Zagueiro,86
7572,31,Sao Paulo,Amarelo,Rodrigo Nestor Bertaglia,25.0,Meio-campo,58
7573,31,Sport,Vermelho,Gustavo,10.0,Meio-campo,25
7573,31,Sport,Amarelo,Santiago Tréllez,9.0,Atacante,18
7573,31,America-MG,Amarelo,Alexandre Egea,30.0,Meio-campo,45+1
7573,31,Sport,Amarelo,Marcão,77.0,Meio-campo,80
7573,31,America-MG,Amarelo,Paulo Roberto Valoura Junior,55.0,Meio-campo,61
7573,31,America-MG,Amarelo,Lucas Kal,21.0,Meio-campo,36
7575,31,Bahia,Vermelho,Rossicley Pereira da Silva,7.0,Atacante,63
7575,31,Bahia,Amarelo,Germán Conti,5.0,Zagueiro,30
7575,31,Flamengo,Vermelho,Diego Ribas,10.0,Meio-campo,63
7575,31,Bahia,Vermelho,Matheus Bahia Santos,79.0,Zagueiro,42
7575,31,Bahia,Amarelo,Matheus Bahia Santos,79.0,Zagueiro,19
7587,32,America-MG,Amarelo,Mauro Zárate,99.0,Atacante,45+5
7587,32,America-MG,Amarelo,Ricardo Silva,45.0,Zagueiro,32
7587,32,America-MG,Amarelo,Matheus Cavichioli,1.0,Goleiro,35
7587,32,Gremio,Amarelo,Ruan Tressoldi,44.0,Zagueiro,37
7586,32,Atletico-GO,Amarelo,Lucas Gabriel Ribeiro Firmo,22.0,Atacante,68
7586,32,Santos,Amarelo,Danilo Boza,22.0,Zagueiro,45+1
7586,32,Atletico-GO,Amarelo,André Luis,7.0,Meio-campo,72
7586,32,Santos,Amarelo,Onitlasi Júnior de Moraes Rodrigues,42.0,Meio-campo,56
7586,32,Santos,Amarelo,Kaiky Fernandes,28.0,Zagueiro,23
7588,32,Bragantino,Amarelo,Cleiton Schwengber,18.0,Goleiro,90+3
7588,32,Bragantino,Amarelo,Bruno Praxedes,25.0,Meio-campo,50
7588,32,Fortaleza,Amarelo,Matheus Jussa,16.0,Zagueiro,74
7588,32,Fortaleza,Amarelo,Bruno Ferreira Melo,30.0,Meio-campo,44
7588,32,Bragantino,Amarelo,Jadsom,5.0,Meio-campo,90+2
7588,32,Fortaleza,Amarelo,Valentín Depietri,34.0,Atacante,77
7588,32,Fortaleza,Amarelo,Lucas Rafael Araújo Lima,25.0,Meio-campo,50
7589,32,Internacional,Amarelo,Maurício,27.0,Meio-campo,84
7589,32,Internacional,Amarelo,Víctor Cuesta,15.0,Zagueiro,79
